"inhibs_rojo";"num_torres_rojo";"num_torres_azul";"DamageObjectives_rojo";"inhibs_azul";"DamageObjectives_azul";"kda_adc_rojo";"kda_jng_rojo";"kda_mid_azul";"kda_jng_azul";"kda_mid_rojo";"num_nashors_rojo";"kda_sup_azul";"kda_sup_rojo";"kda_adc_azul";"num_asesinatos_rojo";"kda_top_rojo";"kda_top_azul";"num_asesinatos_azul";"num_nashors_azul";"num_dragones_rojo";"num_dragones_azul";"double_k_rojo";"diff_oro_al_15";"diferencia_exp";"oro_al_15_rojo";"double_k_azul";"cura_rojo";"oro_al_15_azul";"cura_azul";"gana_azul"
0;3;10;969,444444444444;1;2727,77777777778;0,5;0,8;13;18;0,666666666666667;0;15;0,25;14;7;0,857142857142857;2,75;23;2;2;3;0;2900;1691;23800;4;486,555555555556;26700;1342,66666666667;"si"
0;4;9;1379,16666666667;2;2441,66666666667;0,333333333333333;0,5;5;9;0,75;0;8;1,5;11;5;0,6;3,5;18;1;1;3;0;3100;3277;23200;3;512,666666666667;26300;1015,5;"si"
0;4;8;913,793103448276;1;2520,68965517241;0;1;17;6,5;0,666666666666667;0;10;0,333333333333333;14;5;0,8;3,66666666666667;20;1;0;4;0;-1500;-2410;24600;0;646,206896551724;23100;809,068965517241;"si"
0;2;11;896;3;3052;1;0,5;12;8;2;0;14;0,142857142857143;12;4;0,75;4;17;1;0;4;0;3100;1085;23100;1;763,68;26200;801,04;"si"
0;2;9;582,142857142857;1;2771,42857142857;1,33333333333333;0,25;3,5;9;1,33333333333333;0;8;0,666666666666667;5;5;2;4,5;15;1;0;4;0;2400;1285;23100;2;456,642857142857;25500;982,535714285714;"si"
0;0;10;327,586206896552;1;3024,13793103448;2,25;3;20;3;1,5;0;16;1,33333333333333;9,5;10;2;3,33333333333333;23;1;0;4;0;7100;2925;20900;2;938,103448275862;28000;1231,37931034483;"si"
0;1;11;648,275862068965;3;2824,13793103448;0,5;0,5;14;16;1,5;0;15;2;5,33333333333333;5;0,5;13;20;1;0;4;0;2900;909;23400;2;634,724137931035;26300;1001,93103448276;"si"
0;2;9;1176,92307692308;1;1811,53846153846;6;5;6;8;2,5;0;2,33333333333333;1;2,33333333333333;8;1,33333333333333;6;10;0;2;1;0;1900;386;23800;1;647,307692307692;25700;732,115384615385;"si"
0;2;10;1043,33333333333;3;2983,33333333333;1,75;2;13;6;1;0;1,83333333333333;2,33333333333333;14;8;2;9;16;1;2;3;1;-674;216;24600;2;388,833333333333;23900;2075,03333333333;"si"
0;4;7;1546,42857142857;1;1742,85714285714;1;1,6;8;4;1,66666666666667;0;2;2,5;7;9;5;1,75;13;1;3;1;1;-1200;-1872;25200;1;455,678571428571;24000;617,892857142857;"si"
0;4;9;1535,55555555556;2;2335,55555555556;3,33333333333333;1,8;6,5;2,5;8;0;4,33333333333333;5,5;6,5;13;1,8;6,5;16;2;3;4;0;-1200;-953;24100;1;1011,22222222222;22900;903,111111111111;"si"
0;1;9;313,793103448276;1;2844,8275862069;1;0,8;12;12;1;0;11;0,5;15;4;0,333333333333333;11;20;1;0;4;0;3700;1179;21600;3;793,586206896552;25300;887,379310344828;"si"
0;5;9;1519,44444444444;1;1886,11111111111;3,5;1,66666666666667;10;12;1,66666666666667;0;2;1,25;8;8;1,33333333333333;3,66666666666667;15;1;2;4;0;912;16;23100;2;625,027777777778;24000;966,527777777778;"si"
0;6;9;1206,89655172414;2;2706,89655172414;4;2;2,33333333333333;12;5;0;3,66666666666667;3;4,33333333333333;13;2,5;2,33333333333333;14;1;0;4;0;73;279;24900;2;745,413793103448;25000;1049,48275862069;"si"
0;3;10;1434,375;2;2946,875;0,75;1,2;13;2,66666666666667;5;0;12;4;13;6;1;11;15;2;2;3;0;-906;-309;24500;2;504,09375;23600;830,0625;"si"
0;1;9;1073,33333333333;1;2400;1;0;8;6;1;0;6;1;8;2;0;7;10;1;2;2;0;982;569;22600;1;496,866666666667;23600;498,633333333333;"si"
0;2;9;625,925925925926;2;2840,74074074074;2;4;9;6;0,5;0;4,5;0,75;9;4;0,333333333333333;7;13;1;1;3;0;2300;1461;23100;3;754,814814814815;25400;984,259259259259;"si"
0;4;8;1228,57142857143;1;1717,14285714286;1,66666666666667;2,5;9;9;5;0;8;3;8;6;0,5;5,5;12;0;2;3;0;2000;-457;22500;1;995,6;24500;969,171428571429;"si"
0;2;11;510;4;3510;1,8;0,714285714285714;7;18;1,5;0;6;2;14;9;1;4,66666666666667;26;2;1;4;0;5000;3717;22300;2;681,066666666667;27300;818,333333333333;"si"
0;1;11;610,714285714286;3;3260,71428571429;1;2;10;7;0,5;0;12;1;12;7;1,5;1,75;20;1;0;4;0;2500;1954;22000;1;644,571428571429;24500;840,821428571429;"si"
0;3;9;925,714285714286;3;2597,14285714286;5;2;5;4,66666666666667;2,4;1;2,4;3;8,5;16;2,6;6,5;21;1;0;5;1;847;38;23400;2;746,428571428571;24200;1596,08571428571;"si"
0;2;10;1304,44444444444;2;1680;6;1;9;5;0,75;0;5;3;9;8;6;2,66666666666667;13;1;3;4;0;2200;1871;22800;1;479,622222222222;25000;808,4;"si"
0;1;9;1136;2;2736;0;0,333333333333333;1;6;1;0;6;0;5;1;0,5;4;7;1;2;1;0;740;-564;22100;1;880,24;22800;530,68;"si"
0;1;8;831,25;1;2537,5;1,25;0,5;19;7;1,5;0;12;1;11;7;1,4;3;22;1;1;4;2;966;-1081;24300;2;811,78125;25300;1072,8125;"si"
0;1;8;1123,33333333333;1;2113,33333333333;1,5;1,66666666666667;5;3;2,5;0;9;1,66666666666667;9;8;2;4,5;11;0;2;2;1;4800;2391;22300;3;824,666666666667;27100;803,9;"si"
0;2;10;593,333333333333;1;3330;4;1,66666666666667;11;5,5;0,6;0;6;0,833333333333333;8;6;0;11;18;1;0;5;0;3400;110;22000;0;516,2;25400;1109,6;"si"
0;2;11;458,620689655172;4;3393,10344827586;0,666666666666667;1,66666666666667;14;14;1,5;0;6,5;0,5;8;5;0,666666666666667;15;21;2;0;4;0;4400;1896;22000;3;542,827586206897;26400;942,896551724138;"si"
0;0;11;1041,93548387097;1;2287,09677419355;1,5;2;5;9;1;0;4;0,5;11;4;0,333333333333333;7;14;1;2;3;0;2600;1108;22100;1;1286,03225806452;24700;1026,48387096774;"si"
0;1;10;996,774193548387;2;2606,45161290323;2;0;5;5;2;0;3;0,5;6;2;0,333333333333333;8;8;1;2;2;0;2100;646;22400;0;546,483870967742;24500;759,806451612903;"si"
0;2;10;619,354838709677;2;2367,74193548387;5;4;7;5;1,5;0;1,33333333333333;1,5;7;5;0,5;5;10;0;1;4;0;3700;2717;22100;2;429,225806451613;25800;782;"si"
0;2;8;500;1;2100;0,2;1,5;11;12;2;0;15;0,4;4,5;3;0;7;18;0;0;4;0;1200;1473;23600;0;613,433333333333;24800;1156,83333333333;"si"
0;2;10;1257,69230769231;2;2469,23076923077;2,33333333333333;1,25;18;6,33333333333333;1,75;0;9;1,5;17;8;0,2;7,5;20;1;2;2;0;162;-401;24400;2;539,423076923077;24600;884,538461538462;"si"
0;2;11;738,709677419355;3;3448,38709677419;0;0,5;6;7;0,5;0;9;0;9;1;0,333333333333333;3;10;2;1;4;0;1900;1610;23500;1;438,548387096774;25400;903,290322580645;"si"
3;6;11;1557,14285714286;5;2751,02040816327;4;3,75;5,66666666666667;3,2;4;2;3,25;5,33333333333333;16;18;2,6;2;20;2;3;5;1;410;-1540;23900;3;1007,12244897959;24300;1269,0612244898;"si"
0;3;11;844,186046511628;4;2344,18604651163;0,333333333333333;0,8;6;11;0,5;0;17;0,6;4,25;7;0,8;14;20;2;2;4;0;1100;2120;22900;1;871,697674418605;24000;1138,83720930233;"si"
0;2;11;970,27027027027;2;2267,56756756757;3;1;10;7;0,5;0;5,5;2;10;4;0,5;7;12;1;2;4;0;424;1265;22300;0;754,459459459459;22700;912,891891891892;"si"
0;1;11;520,689655172414;3;2703,44827586207;0;0;5;6;0;0;8;0;6;0;0;0;9;1;0;3;0;4400;1436;20900;0;990,034482758621;25300;721,931034482759;"si"
0;2;10;718,75;2;1787,5;1,66666666666667;1;20;6;2,33333333333333;0;7,5;1,5;8;10;0,833333333333333;5,5;24;0;2;2;1;4000;2255;22500;0;1217;26500;675,3125;"si"
0;1;8;790;1;2646,66666666667;0;0;7;8;0;0;6;0;2;0;0;7;10;1;2;2;0;2500;2257;21800;2;723,2;24300;1065,8;"si"
0;1;10;1053,33333333333;2;2333,33333333333;0,333333333333333;1;9;6;0,333333333333333;0;9;0,5;8;1;0,25;10;13;1;3;1;0;3500;1771;21100;1;1209,63333333333;24600;553,633333333333;"si"
0;0;8;837,142857142857;1;3008,57142857143;0,5;2,5;7;10;1,66666666666667;0;3,33333333333333;0,333333333333333;9;6;0,75;8;14;1;2;3;0;2000;2607;23100;1;769,542857142857;25100;899,142857142857;"si"
0;2;11;658,064516129032;4;2796,77419354839;1;1;14;12;3;0;12;0,5;14;4;0,6;12;17;2;1;3;0;2600;4900;23600;2;495,483870967742;26200;667,677419354839;"si"
0;4;10;1250;2;2268,75;0;0;3;4;0,5;0;5;0;7;1;0;7;8;1;3;1;0;1300;-332;22600;0;366,125;23900;938,3125;"si"
0;3;10;1316,66666666667;1;2447,22222222222;1,75;4;7;14;0,8;0;6;4;12;10;1,5;3;17;1;2;4;0;-147;-992;23900;3;677,583333333333;23800;1075,5;"si"
0;2;9;1218,42105263158;2;2105,26315789474;0,5;1;3,33333333333333;9;3;0;7;2;9;3;0,2;7;11;1;1;4;0;-446;-790;23400;2;800,657894736842;23000;595,315789473684;"si"
0;1;8;700;1;2506,89655172414;4;2;9;2;0;0;10;0,8;4,5;4;1;3;12;0;1;4;0;2500;2657;22300;2;539,551724137931;24800;811,310344827586;"si"
0;2;9;555,172413793103;2;3055,1724137931;0,333333333333333;0,5;16;14;1,33333333333333;0;4,66666666666667;0,75;11;4;2;14;17;1;0;4;0;1600;1089;23600;1;434,310344827586;25200;857,793103448276;"si"
0;1;10;684,615384615385;1;3315,38461538462;1,66666666666667;3;6;13;1,25;0;12;1,75;12;7;6;2;14;1;0;4;1;3900;2727;22400;0;761,769230769231;26300;562,384615384615;"si"
0;1;9;510;1;1866,66666666667;1;0;4;7;1;0;5;0,333333333333333;5;1;1;7;8;0;0;4;0;2600;1644;21100;0;528,8;23700;666,266666666667;"si"
0;1;10;844,117647058824;2;2679,41176470588;0,666666666666667;0,75;2,66666666666667;10;4;0;10;1;5;4;1;6;12;1;0;5;0;2800;1677;21900;2;595,735294117647;24700;1220,97058823529;"si"
0;1;10;980,769230769231;2;3134,61538461538;0,75;1,2;3,25;5,5;0,833333333333333;0;11;1,33333333333333;12;6;3;10;18;1;0;4;0;2300;1894;22900;2;582,961538461538;25200;588,576923076923;"si"
0;0;10;683,333333333333;3;2844,44444444444;1,25;1,66666666666667;11;13;6;0;5;1;10;6;1;3,33333333333333;17;2;2;4;0;3200;1420;22000;1;1202,88888888889;25200;1289,36111111111;"si"
0;2;10;516,666666666667;2;2563,33333333333;0,5;0,25;9;14;0,25;0;10;0,25;14;2;0,666666666666667;11;17;1;0;4;0;4200;2316;21200;0;703,866666666667;25400;760,933333333333;"si"
0;3;9;893,939393939394;1;1887,87878787879;3;0,75;9;9;1,5;0;7;1;4,5;6;1,5;5,5;13;0;2;3;0;-544;-1779;23400;2;500,181818181818;22900;764,545454545455;"si"
0;1;11;443,90243902439;4;3380,48780487805;4;0,5;3;9;3;1;8;1;6;5;0,75;8;13;1;0;6;0;2700;1464;22200;0;1009,17073170732;24900;1177,09756097561;"si"
0;3;10;1443,33333333333;2;2400;6;3;9;1,25;1;0;4;1,66666666666667;10;7;1,5;7;12;1;1;4;0;307;263;23200;1;1119,83333333333;23500;1061,5;"si"
0;3;10;900;1;2615,15151515152;0,5;0,75;14;8,5;0,666666666666667;1;13;0,75;18;4;0,25;14;19;0;1;4;0;2000;1751;22500;1;693,212121212121;24500;1371,30303030303;"si"
0;1;11;851,612903225806;3;2000;3;0,666666666666667;3;10;1;0;13;0,166666666666667;13;3;1;7;14;1;1;3;0;1600;93;22100;0;1310,90322580645;24600;951,032258064516;"si"
0;1;9;334,48275862069;1;3075,86206896552;0,25;0,666666666666667;11;7;1;0;9;3;9;3;0;9;15;1;0;4;0;2900;947;22100;2;592,51724137931;25000;628,241379310345;"si"
0;1;10;489,655172413793;2;2837,93103448276;0,5;2;5;7;0,5;0;10;1;13;3;0,2;10;15;1;0;4;0;5100;3859;20500;2;675,172413793103;25600;816,448275862069;"si"
2;9;8;2234,14634146341;1;2231,70731707317;1,66666666666667;1,66666666666667;12;3;2;2;5;1,33333333333333;9;9;3;3,5;13;0;0;5;1;135;-2052;24800;1;1314,07317073171;24900;694,365853658537;"si"
0;3;8;1189,74358974359;2;2751,28205128205;2;1,5;8;7;0,5;0;8;1;2;4;2;5;9;2;3;3;0;-946;397;24300;0;632,384615384615;23400;699,205128205128;"si"
0;3;9;1379,48717948718;1;2484,61538461538;4;0,2;9;6,5;0,6;0;10;1;13;4;1;3;15;1;1;5;0;-76;809;22400;1;824,025641025641;22300;1022,69230769231;"si"
0;2;8;432,258064516129;1;3054,83870967742;1,66666666666667;1;15;8;1;0;15;1,33333333333333;4;6;1;6;19;1;0;4;0;3200;2459;22700;3;492,258064516129;25900;1053,29032258065;"si"
0;1;9;721,428571428571;2;3035,71428571429;1;0,2;9;4;0,5;0;6;0;9;2;0;2;12;1;1;3;0;415;-125;23600;0;727,892857142857;24000;1044,57142857143;"si"
0;3;10;1405,26315789474;2;1394,73684210526;8;2,75;13;2,5;3,66666666666667;0;1,16666666666667;2;11;12;4,5;5,5;14;1;4;1;3;1900;-618;23500;2;769,789473684211;25000;983,5;"si"
0;2;9;845,833333333333;1;2954,16666666667;2;1,5;6;8;0,333333333333333;0;3;1;6;3;1;4;9;1;1;2;0;-46;1109;23000;1;741,125;23000;789,083333333333;"si"
0;3;9;1074,35897435897;1;2766,66666666667;3;1,5;6,5;4;2,25;0;3,33333333333333;1,75;6,5;13;1,75;7;21;2;2;4;1;1200;95;24200;3;650,641025641026;25400;856,487179487179;"si"
0;2;10;570;2;3346,66666666667;0,333333333333333;0,833333333333333;5,33333333333333;7;1;0;21;0,4;18;6;0,833333333333333;14;24;2;0;4;0;3300;1671;23100;7;662,733333333333;26400;1276,93333333333;"si"
0;2;10;1150;2;2290,90909090909;0,666666666666667;0,8;13;10;2;0;7;0;8;4;1;2,5;15;0;0;2;0;5900;3718;21600;2;587,5;27500;854,772727272727;"si"
0;1;11;402,631578947368;5;3905,26315789474;0,75;1,4;3,33333333333333;15;4;0;15;4;6,5;8;0,75;3,5;17;2;0;6;1;4000;2541;21700;2;1089,86842105263;25700;1578,5;"si"
0;4;11;1065,71428571429;3;2317,14285714286;0;1;8;7;3;0;6;0;5;4;1,5;1,33333333333333;10;1;2;3;0;473;-81;24100;1;580,171428571429;24600;1034,71428571429;"si"
0;4;11;1438,63636363636;3;2975;2,33333333333333;1,5;6,5;7,5;7;0;5,5;0,6;3,66666666666667;10;1,6;14;20;3;3;4;0;1400;114;24800;2;647,840909090909;26200;1637,54545454545;"si"
0;0;10;262,5;1;2887,5;0,666666666666667;0,666666666666667;9;4;0,5;0;6;2,5;5;6;0,2;4;18;1;0;3;0;5600;3732;22100;2;436,833333333333;27700;882,833333333333;"si"
0;3;11;819,230769230769;3;3115,38461538462;5;1;9;8;3;0;9;1;8;6;4;1,25;10;1;1;3;0;6000;3665;22700;1;656,423076923077;28700;600,730769230769;"si"
0;1;11;551,428571428571;3;2945,71428571429;1,75;0,857142857142857;20;4;0,857142857142857;0;8,5;1,4;5,5;10;4;12;24;2;0;4;2;2300;284;23900;2;676;26200;1385,85714285714;"si"
0;3;8;1733,33333333333;1;1755,55555555556;0,5;0,8;2,33333333333333;10;2,5;0;11;1;10;6;1,5;2;12;1;1;3;0;-4400;-2902;26000;1;795,62962962963;21600;696,296296296296;"si"
0;2;9;829,032258064516;2;2948,38709677419;1,75;2;5,33333333333333;5,66666666666667;2;0;15;0,75;17;10;2;2,25;22;1;0;5;0;4100;2672;23000;1;930,903225806452;27100;1216,16129032258;"si"
0;3;10;1057,57575757576;1;2275,75757575758;4;1,75;8;14;8;0;3,33333333333333;1;5,5;11;1,25;2,5;16;1;2;3;1;201;-313;24800;4;810,121212121212;25000;760,151515151515;"si"
0;3;11;1097,56097560976;5;3063,41463414634;1,75;3;14;4;3;0;9;4,5;4,5;9;2;2,66666666666667;15;2;0;6;0;-95;1518;22100;1;1144,43902439024;22000;1228,0243902439;"si"
0;3;11;1457,89473684211;2;2218,42105263158;1,25;1,66666666666667;14;12;0,8;0;11;1,25;2,2;7;2;5;17;1;3;3;0;356;306;24300;3;1159,92105263158;24700;919,236842105263;"si"
0;0;11;742,857142857143;2;2592,85714285714;0,5;0,4;13;16;0,25;0;9;0,25;9;3;0,75;6;21;1;1;3;0;3100;3259;22900;4;692,678571428571;26000;1041,17857142857;"si"
0;4;8;1910,34482758621;1;2317,24137931034;3;2;2;10;0,5;0;10;1,5;9;5;0,75;8;11;1;2;2;0;-169;1819;24600;1;753,793103448276;24400;946,103448275862;"si"
0;4;8;935,897435897436;1;2694,87179487179;1;1,66666666666667;8;17;1;0;15;1,33333333333333;11;7;1,25;7;18;2;1;4;0;1400;1248;24100;1;610,666666666667;25500;869,615384615385;"si"
0;1;4;1128,20512820513;0;2441,02564102564;2;1,2;3,5;4,66666666666667;2;0;3,25;3,33333333333333;3;15;6;13;18;0;1;2;1;451;-1735;23600;1;889;23800;943,897435897436;"si"
0;2;9;957,142857142857;1;2431,42857142857;1,33333333333333;1,33333333333333;15;15;2,5;0;3,66666666666667;1;14;6;0,75;6,5;15;1;1;4;0;-1400;-2271;25900;3;938,371428571429;24500;1188,14285714286;"si"
0;4;9;1605,71428571429;1;2022,85714285714;3;1;6;9;1;0;9;1;8;3;2;7;9;1;4;2;0;428;34;24900;0;684,942857142857;25300;663,714285714286;"si"
1;8;7;2782,5;2;1965;3,5;2;8;4,5;4;2;6;7;3;8;0,75;7;11;1;3;3;1;-2300;-1072;25400;1;1364,05;23100;1386,25;"si"
0;3;11;1523,68421052632;3;2468,42105263158;1,66666666666667;1,4;13;7,5;1,66666666666667;0;16;4;2,75;8;1,2;7,5;18;2;3;3;0;-1800;-2149;26100;1;1789,73684210526;24300;1255,57894736842;"si"
0;0;10;532,258064516129;2;2561,29032258065;0,666666666666667;0,5;12;3,5;2;0;9;0,333333333333333;9;2;0,333333333333333;12;14;1;0;4;0;2800;1376;21600;0;520,483870967742;24400;907,451612903226;"si"
0;2;10;975;2;3134,375;4;2,33333333333333;15;6,5;1,75;0;15;2;11;7;0,714285714285714;3,66666666666667;17;2;2;3;0;-289;-415;24100;1;512,96875;23800;995,96875;"si"
0;2;10;940;2;2560;0,5;1;12;12;1,25;0;16;2;13;6;1;3,75;18;1;0;4;0;3700;2773;22800;1;775,066666666667;26500;1043;"si"
0;0;10;438,461538461538;2;3223,07692307692;0,5;0,333333333333333;12;11;0,333333333333333;0;9;0;7;1;0,333333333333333;12;13;1;0;4;0;4300;2957;22300;1;634,076923076923;26600;862,076923076923;"si"
0;1;7;410,714285714286;1;2825;0,4;1,33333333333333;8;12;1,5;0;13;0,6;7;4;0,5;14;17;1;0;4;0;2200;320;22800;3;643,285714285714;25000;1001,53571428571;"si"
0;5;10;1779,41176470588;3;2791,17647058824;1,25;0,571428571428571;21;7,33333333333333;1,75;0;7,33333333333333;2,33333333333333;7,33333333333333;11;1;21;26;2;2;3;0;-2000;-678;25500;4;425,794117647059;23500;681,735294117647;"si"
0;2;10;1660;1;1735;8;2,25;10;2,5;2;0;5,5;2,5;5;11;4;3;13;1;4;3;0;1300;-1114;24000;1;946,05;25300;865,65;"si"
0;1;10;584;1;3308;0;1;4;3;0,5;0;4;0;2;3;0,25;3,5;9;1;0;4;0;1400;82;24200;1;644,04;25600;784,76;"si"
0;0;11;738,709677419355;4;3200;1,5;0,75;17;7,5;0,428571428571429;0;7;1;14;5;1;7;20;2;1;4;0;3700;1703;22800;2;566,903225806452;26500;980,129032258065;"si"
0;1;8;736,666666666667;1;2290;2;1;3;5;0,75;0;11;0,666666666666667;8;3;0,666666666666667;6;12;0;1;4;0;3700;1003;22200;3;580,833333333333;25900;791,133333333333;"si"
0;1;10;610,714285714286;2;2846,42857142857;0;0;4;4;0;0;4;0;1;0;0;3;4;1;0;4;0;2700;2362;22200;1;798,821428571429;24900;1166,57142857143;"si"
0;1;10;966,666666666667;2;2844,44444444444;1;0,666666666666667;13;11;1,5;0;12;0,333333333333333;12;3;0,5;5;13;1;0;4;0;2600;734;22500;0;545,555555555556;25100;806,555555555556;"si"
0;2;9;1415,78947368421;1;2073,68421052632;3,33333333333333;2,66666666666667;10;3,33333333333333;5,5;0;2,25;10;10;12;1,2;3,66666666666667;14;1;3;3;0;1400;1951;25000;1;1314,26315789474;26400;935,631578947368;"si"
0;1;11;1178,125;3;2259,375;4;1,33333333333333;3;6;2;0;5;4;6;4;0,333333333333333;2;8;1;1;4;0;7000;3446;22700;0;1101,78125;29700;996,5625;"si"
0;3;9;1421,875;2;2471,875;2;3,33333333333333;6,5;6,5;4,5;0;4,66666666666667;3;3,33333333333333;11;0,833333333333333;12;17;1;0;4;1;-947;-471;23900;1;821,78125;23000;1114,34375;"si"
0;1;11;831,25;3;3109,375;2,5;1,75;7,5;15;1;0;15;1,5;11;8;2;1,83333333333333;17;2;1;4;0;2000;1587;23100;1;737,21875;25900;975,34375;"si"
0;3;11;1568,29268292683;3;2743,90243902439;9;3,33333333333333;5;0,6;6;0;2;5;2,33333333333333;12;8;3;8;3;4;2;0;1900;219;23000;0;1082,56097560976;24900;721,292682926829;"si"
0;8;10;1689,36170212766;4;3078,72340425532;12;2,75;6,5;3,66666666666667;2,4;1;4;2,33333333333333;5,33333333333333;17;1,57142857142857;2,8;19;3;2;6;1;-2700;-1231;25000;1;2053,53191489362;22300;1540,44680851064;"si"
0;1;11;1471,42857142857;4;2685,71428571429;1;2,33333333333333;9;4,5;1,5;0;11;2;7;7;2,5;5;13;2;2;4;1;852;-981;24300;1;597,457142857143;25200;672,4;"si"
0;0;9;485,185185185185;1;3096,2962962963;1;0,75;15;17;1,25;0;17;0,666666666666667;3,33333333333333;8;1,25;6,5;22;1;0;4;0;936;501;23800;4;835,037037037037;24700;1088,85185185185;"si"
0;1;6;1110,71428571429;1;2385,71428571429;1;1;12;7;1;1;5;1;14;5;1;11;14;0;1;3;0;1300;1235;24000;2;579,464285714286;25300;574,285714285714;"si"
0;2;11;1039,47368421053;3;2802,63157894737;4;2;8;7;1;0;2,5;5;3,5;5;2,5;9;10;2;2;4;1;3500;1604;22300;2;602,210526315789;25800;658,842105263158;"si"
0;3;8;1331,03448275862;1;2344,8275862069;0,5;0,5;8;2;1,5;0;11;0,5;11;4;0,333333333333333;10;13;1;2;2;0;-552;-139;24100;1;651,413793103448;23500;955,896551724138;"si"
0;3;10;1406,52173913043;3;3171,73913043478;5,5;2,75;7,5;4;3;0;3;3;5,5;16;1;3,5;19;3;3;5;0;-918;1207;25500;2;739,5;24600;619,695652173913;"si"
0;1;11;815,151515151515;3;2906,06060606061;1,6;2,66666666666667;7;7,5;1,25;0;16;1,6;7,5;10;1,5;2;21;2;2;3;1;1100;299;25000;2;750,272727272727;26100;1156,78787878788;"si"
1;7;7;1293,02325581395;1;2213,95348837209;7;0,8;2,66666666666667;3;3,5;0;5;2,5;11;9;2,66666666666667;10;13;1;4;3;0;125;2134;24200;1;831,581395348837;24300;860,255813953488;"si"
0;2;11;1142,85714285714;2;2682,85714285714;1,66666666666667;1;8;6;1,5;0;3,5;2;8;5;0,5;2;11;1;3;3;0;2900;869;23900;2;577,257142857143;26800;836,028571428571;"si"
0;1;11;846,428571428571;3;2871,42857142857;3;1;6;6;4;0;7;1,5;1;4;0;1,66666666666667;8;1;1;4;0;-73;-488;23200;1;606,428571428571;23100;1124,64285714286;"si"
0;3;10;1827,65957446809;4;2040,42553191489;2,33333333333333;4,5;11;8;7;1;1;1,75;10;10;1,33333333333333;3,5;13;0;3;4;0;3200;891;23800;2;976;27000;780,297872340426;"si"
0;2;11;416;3;3540;0,666666666666667;0,75;11;7;1;0;11;1;11;3;0;13;18;1;0;4;0;4300;3746;23000;3;383,2;27300;878,72;"si"
0;5;8;1314,70588235294;1;2302,94117647059;4;0,75;10;6,5;0,333333333333333;0;13;1,33333333333333;11;5;0,4;11;16;0;1;4;0;-1400;-109;25000;2;715,705882352941;23600;1159,76470588235;"si"
0;4;10;1250;2;3381,25;1;0,25;12;10;0,166666666666667;0;12;1;10;1;0,25;10;16;1;2;3;0;1500;1056;22800;2;724,9375;24300;1002,15625;"si"
0;3;11;1037,14285714286;5;2751,42857142857;1,5;1,33333333333333;7,5;12;1,75;0;5;0,8;17;7;2;4;18;2;2;3;0;-1400;-409;24600;3;699,971428571429;23200;1236,94285714286;"si"
0;3;9;854,285714285714;1;2611,42857142857;2,66666666666667;3,33333333333333;12;6;1,4;0;1,4;1;12;12;5,5;2;17;1;1;4;1;2000;790;22900;1;601,8;24900;877,8;"si"
0;2;11;741,935483870968;3;2451,61290322581;0;0,333333333333333;12;13;0,5;0;12;0;11;1;0;11;13;1;1;4;0;2900;1120;21800;1;627,322580645161;24700;1153,29032258065;"si"
1;5;11;1265,625;3;2787,5;1,5;1,33333333333333;11;11;1,5;0;4,5;4;7;5;0,666666666666667;5,5;11;1;3;2;0;-729;-937;25000;2;952,53125;24300;958,59375;"si"
0;0;11;850;3;2450;2;0,5;7;6;1;0;6;2;5;3;0,25;5;9;1;2;2;0;4600;2333;21700;1;875,107142857143;26300;770,107142857143;"si"
0;1;9;784;2;3196;0;0,333333333333333;13;14;0,333333333333333;0;11;0,5;6;3;0,6;12;16;1;0;4;0;6900;4501;22900;2;497,44;29800;1331,56;"si"
0;2;10;1862,96296296296;2;1922,22222222222;1,33333333333333;0,6;10;13;1;0;6;0,666666666666667;11;5;2;4,5;17;1;2;2;0;3300;134;22700;0;665,888888888889;26000;604,222222222222;"si"
0;3;11;1530;2;2050;1,5;1,5;10;13;1,5;0;11;0,4;10;4;1;5;14;1;3;1;0;398;-2946;24600;1;884,1;25000;1143,83333333333;"si"
0;5;10;1655;2;2045;3;1,66666666666667;8;10;3;0;10;1;9;6;1;2;12;1;4;2;1;-1500;-1300;24500;2;980,325;23000;1199,25;"si"
0;1;11;916;3;2992;1;0,4;12;10;0,25;0;9;0,25;8;2;1;8;14;1;1;3;0;4900;4778;22600;1;606,4;27500;1145,2;"si"
0;1;11;855,263157894737;3;2855,26315789474;2,5;2;5,5;9;6;0;12;1;5,5;7;1,5;5;15;1;1;5;1;2100;1704;23000;3;842,842105263158;25100;1102,02631578947;"si"
0;0;11;516,666666666667;2;3495,83333333333;0;0;6;6;0;0;7;0;7;0;0;6;12;1;0;3;0;6600;2346;22600;1;810,791666666667;29200;1054,125;"si"
0;1;11;532,258064516129;3;3703,22580645161;4;3;6,5;4;2,33333333333333;0;9;2;4,5;11;1,16666666666667;3,33333333333333;17;2;0;5;3;2900;2144;23000;2;445,322580645161;26300;992,612903225806;"si"
0;2;10;1131,57894736842;3;2910,52631578947;1,2;1,2;4;6,5;4;0;8;0,833333333333333;13;8;3,5;13;19;2;2;4;0;-541;1364;25100;1;437,210526315789;24600;1050,07894736842;"si"
0;1;11;809,375;3;2468,75;3;3,5;16;9;2;0;4;1;2,8;11;1;4,5;18;1;3;2;1;2900;2192;23800;1;844,53125;26700;912,71875;"si"
0;3;9;1180;2;2811,42857142857;1,28571428571429;2,33333333333333;13;9,5;1;1;7,5;1,6;10;10;3,33333333333333;5;23;1;0;5;0;413;218;24400;1;796,6;24800;1959,48571428571;"si"
